product_id,product,mail_class,fy,volume,revenue,attributable_cost,volume_variable_cost,product_specific_cost,rev_pc,attributable_cost_pc,cont_pc,cost_coverage,weight,weight_pc,contribution
108,Total Domestic Ancillary Services,Special Services,2017,,1222837338.0,857239133.0,846171086.0,,,,,1.42648334,,,365598205.29077893
61,Address Management Services,Special Services,2017,,16316524.0,7022735.0,102405.0,,,,,2.32338589,,,9293788.755841
62,Caller Service,Special Services,2017,,90991027.0,25258891.0,25237782.0,,,,,3.60233656,,,65732135.860021
130,Change of Address Credit Card Authentication,Special Services,2017,,17465178.0,1634728.0,1634728.0,,,,,10.68384343,,,15830450.0
137,Customized Postage,Special Services,2017,,975000.0,72058.0,72058.0,,,,,13.53076688,,,902942.0
74,Post Office Box Service,Special Services,2017,,278659309.0,230817356.0,230547445.0,,,,,1.20727191,,,47841953.38866499
138,Stamp Fulfillment Services,Special Services,2017,,3886520.0,4000219.0,4000219.0,,,,,0.97157681,,,-113699.0
143,Total Domestic Competitive Services,Competitive,2017,,852962466.0,428796540.0,397553074.0,,,,,1.98920091,,,424165926.16156507
254,Total Competitive Mail and Services (Incl International),Summary,2017,,20689543550.0,13538080331.0,13318673776.0,,,,,1.52824795,,,7151463218.317999
116,Investment Income,Other,2017,,58356775.0,,,,,,,,,,
103,First Class Fees,First Class,2018,,125004036.0,,,,,,,,,,
104,Marketing Mail Fees,Marketing Mail,2018,,36407912.0,,,,,,,,,,
105,Periodicals Fees,Periodicals,2018,,6368907.0,,,,,,,,,,
106,Package Services Fees,Package Services,2018,,2754508.0,,,,,,,,,,
56,Stamped Envelopes,Special Services,2018,,11164024.0,12051408.0,12040467.0,,,,,0.92636681,,,-887383.61956
57,Stamped Cards,Special Services,2018,,592480.0,207737.0,207737.0,,,,,2.85206254,,,384742.620117
61,Address Management Services,Special Services,2018,,16089574.0,5436720.0,84707.0,,,,,2.95942637,,,10652853.508891
62,Caller Service,Special Services,2018,,88511997.0,26324465.0,26298473.0,,,,,3.36234743,,,62187532.049053
130,Change of Address Credit Card Authentication,Special Services,2018,,17687026.0,2204396.0,2204396.0,,,,,8.02352554,,,15482630.2
137,Customized Postage,Special Services,2018,,,72241.0,72241.0,,,,,,,,
74,Post Office Box Service,Special Services,2018,,287485483.0,254646450.0,254573290.0,,,,,1.12895932,,,32839032.75284902
138,Stamp Fulfillment Services,Special Services,2018,,3873038.0,4430726.0,4430726.0,,,,,0.87413169,,,-557688.0
143,Total Domestic Competitive Services,Competitive,2018,,877221064.0,440736989.0,405300042.0,,,,,1.99035045,,,436484075.424642
254,Total Competitive Mail and Services (Incl International),Summary,2018,,23056972689.0,15465591023.0,14860610936.0,,,,,1.49085623,,,7591381665.3073845
116,Investment Income,Other,2018,,122874754.0,,,,,,,,,,
103,First Class Fees,First Class,2019,,104631806.0,,,,,,,,,,
104,Marketing Mail Fees,Marketing Mail,2019,,35036029.0,,,,,,,,,,
105,Periodicals Fees,Periodicals,2019,,6318863.0,,,,,,,,,,
106,Package Services Fees,Package Services,2019,,1141322.0,,,,,,,,,,
56,Stamped Envelopes,Special Services,2019,,12184477.0,10604335.0,10595900.0,,,,,1.14900904,,,1580141.770568
57,Stamped Cards,Special Services,2019,,562005.0,177701.0,177701.0,,,,,3.16263887,,,384303.712278
108,Total Domestic Ancillary Services,Special Services,2019,,1165453673.0,800413999.0,790555129.0,,,,,1.45606358,,,365039673.70846903
61,Address Management Services,Special Services,2019,,16734256.0,5594718.0,101240.0,,,,,2.99108134,,,11139538.196854
62,Caller Service,Special Services,2019,,89354272.0,21109512.0,21098387.0,,,,,4.23289148,,,68244760.353359
130,Change of Address Credit Card Authentication,Special Services,2019,,18328818.0,2170812.0,2170812.0,,,,,8.44330154,,,16158006.45
137,Customized Postage,Special Services,2019,,203125.0,53000.0,53000.0,,,,,3.83254717,,,150125.0
74,Post Office Box Service,Special Services,2019,,294359866.0,255456000.0,255343985.0,,,,,1.15229184,,,38903865.58196801
138,Stamp Fulfillment Services,Special Services,2019,,4107991.0,4345537.0,4345537.0,,,,,0.94533564,,,-237546.0
143,Total Domestic Competitive Services,Competitive,2019,,910535369.0,483211803.0,449233949.0,,,,,1.88434008,,,427323566.374431
254,Total Competitive Mail and Services (Incl International),Summary,2019,,24207356566.0,15960022182.0,15347594551.0,,,,,1.51674956,,,8247334384.233654
116,Investment Income,Other,2019,,151504766.0,,,,,,,,,,
103,First Class Fees,First Class,2020,,105184565.0,,,,,,,,,,
104,Marketing Mail Fees,Marketing Mail,2020,,28786916.0,,,,,,,,,,
105,Periodicals Fees,Periodicals,2020,,4941790.0,,,,,,,,,,
106,Package Services Fees,Package Services,2020,,976857.0,,,,,,,,,,
56,Stamped Envelopes,Special Services,2020,,12182297.0,10009730.0,10002575.0,,,,,1.21704555,,,2172567.250836
57,Stamped Cards,Special Services,2020,,517937.0,175472.0,175472.0,,,,,2.95167581,,,342464.816235
108,Total Domestic Ancillary Services,Special Services,2020,,1107023527.0,818437007.0,808762616.0,,,,,1.35260688,,,288586519.51596797
61,Address Management Services,Special Services,2020,,14758601.0,5530533.0,89141.0,,,,,2.66856766,,,9228068.199034
62,Caller Service,Special Services,2020,,86500588.0,28154484.0,28121848.0,,,,,3.0723556,,,58346103.57045799
130,Change of Address Credit Card Authentication,Special Services,2020,,22001749.0,2572709.0,2572709.0,,,,,8.55197855,,,19429040.77
137,Customized Postage,Special Services,2020,,340000.0,1250.0,1250.0,,,,,272.0,,,338750.0
74,Post Office Box Service,Special Services,2020,,298145379.0,130103593.0,130038600.0,,,,,2.29159988,,,168041785.570447
138,Stamp Fulfillment Services,Special Services,2020,,8259673.0,5788528.0,5788528.0,,,,,1.42690379,,,2471144.73978
143,Total Domestic Competitive Services,Competitive,2020,,1003933341.0,345045667.0,299189243.0,,,,,2.90956658,,,658887673.562088
254,Total Competitive Mail and Services (Incl International),Summary,2020,,30521955826.0,19426654108.0,18578457306.0,,,,,1.57113807,,,11095301717.860115
116,Investment Income,Other,2020,,91359071.0,,,,,,,,,,
230,Seamless Acceptance Incentive Payments,First Class,2021,,-16134176.0,,,,,,,,,,
103,First Class Fees,First Class,2021,,98812127.0,,,,,,,,,,
231,Seamless Acceptance Incentive Payments,Marketing Mail,2021,,-25068851.0,,,,,,,,,,
104,Marketing Mail Fees,Marketing Mail,2021,,24620474.0,,,,,,,,,,
232,Seamless Acceptance Incentive Payments,Periodicals,2021,,-1244001.0,,,,,,,,,,
105,Periodicals Fees,Periodicals,2021,,4355752.0,,,,,,,,,,
233,Seamless Acceptance Incentive Payments,Package Services,2021,,-31820.0,,,,,,,,,,
106,Package Services Fees,Package Services,2021,,1255434.0,,,,,,,,,,
56,Stamped Envelopes,Special Services,2021,,11828490.0,8410459.0,8405031.0,,,,,1.4064025,,,3418031.411941
57,Stamped Cards,Special Services,2021,,566405.0,223780.0,223780.0,,,,,2.53108292,,,342625.290629
108,Total Domestic Ancillary Services,Special Services,2021,,1098575615.0,821747186.0,811070525.0,,,,,1.33687786,,,276828429.30367196
61,Address Management Services,Special Services,2021,,14744194.0,4624635.0,101526.0,,,,,3.18818518,,,10119558.610944
62,Caller Service,Special Services,2021,,87773619.0,28327272.0,28293900.0,,,,,3.09855528,,,59446346.76592
130,Change of Address Credit Card Authentication,Special Services,2021,,21568696.0,2990264.0,2990264.0,,,,,7.21297333,,,18578431.4
74,Post Office Box Service,Special Services,2021,,299261514.0,136159307.0,136057338.0,,,,,2.19787777,,,163102206.960946
138,Stamp Fulfillment Services,Special Services,2021,,7518796.0,5503638.0,5503638.0,,,,,1.36615021,,,2015158.087741
143,Total Domestic Competitive Services,Competitive,2021,,1138994137.0,364169541.0,326011335.0,,,,,3.127648,,,774824595.7790499
254,Total Competitive Mail and Services (Incl International),Summary,2021,,34232772413.0,21039874824.0,20005082560.0,,,,,1.62704259,,,13192897588.566778
116,Investment Income,Other,2021,,27738909.0,,,,,,,,,,
103,First Class Fees,First Class,2022,,41382776.0,,,,,,,,,,
104,Marketing Mail Fees,Marketing Mail,2022,,21415558.0,,,,,,,,,,
105,Periodicals Fees,Periodicals,2022,,150268.0,,,,,,,,,,
106,Package Services Fees,Package Services,2022,,463910.0,,,,,,,,,,
56,Stamped Envelopes,Special Services,2022,,6689294.0,6685016.0,6681662.0,,,,,1.00063996,,,4278.113818
57,Stamped Cards,Special Services,2022,,302305.0,96227.0,96227.0,,,,,3.14159227,,,206078.318128
108,Total Domestic Ancillary Services,Special Services,2022,,1244158262.0,801816164.0,792312924.0,,,,,1.55167521,,,442342097.57787293
61,Address Management Services,Special Services,2022,,27811864.0,4685622.0,29150.0,,,,,5.93557573,,,23126242.03957
62,Caller Service,Special Services,2022,,91257204.0,22573911.0,22555215.0,,,,,4.04259603,,,68683292.77249101
130,Change of Address Credit Card Authentication,Special Services,2022,,20600302.0,2677751.0,2677751.0,,,,,7.69313582,,,17922550.755
74,Post Office Box Service,Special Services,2022,,310937813.0,130794157.0,130717603.0,,,,,2.3773066,,,180143655.687387
138,Stamp Fulfillment Services,Special Services,2022,,6928392.0,5425781.0,5425781.0,,,,,1.27693913,,,1502611.014365
143,Total Domestic Competitive Services,Competitive,2022,,1266095577.0,342919582.0,303356017.0,,,,,3.69210638,,,923175995.1266
254,Total Competitive Mail and Services (Incl International),Summary,2022,,33127258080.0,20667391170.0,19692371925.0,,,,,1.60287565,,,12459866910.359772
116,Investment Income,Other,2022,,191743740.0,,,,,,,,,,
103,First Class Fees,First Class,2023,,99457528.0,,,,,,,,,,
104,Marketing Mail Fees,Marketing Mail,2023,,23481198.0,,,,,,,,,,
105,Periodicals Fees,Periodicals,2023,,4772785.0,,,,,,,,,,
106,Package Services Fees,Package Services,2023,,916058.0,,,,,,,,,,
56,Stamped Envelopes,Special Services,2023,,6278639.0,7867855.0,7863575.0,,,,,0.79801148,,,-1589216.438669
57,Stamped Cards,Special Services,2023,,361974.0,112574.0,112574.0,,,,,3.21541946,,,249399.573921
108,Total Domestic Ancillary Services,Special Services,2023,,1151726278.0,790476349.0,781854859.0,,,,,1.45700283,,,361249928.80700696
61,Address Management Services,Special Services,2023,,87008034.0,4139036.0,30103.0,,,,,21.02132922,,,82868998.209144
62,Caller Service,Special Services,2023,,96568804.0,20438347.0,20427802.0,,,,,4.72488335,,,76130457.324113
130,Change of Address Credit Card Authentication,Special Services,2023,,19783300.0,2513258.0,2513258.0,,,,,7.8715758,,,17270041.935
74,Post Office Box Service,Special Services,2023,,321604776.0,138693878.0,138617572.0,,,,,2.31881018,,,182910897.928478
138,Stamp Fulfillment Services,Special Services,2023,,6651246.0,3711763.0,3711763.0,,,,,1.7919373,,,2939483.31174
143,Total Domestic Competitive Services,Competitive,2023,,1330347452.0,370269965.0,330916678.0,,,,,3.59291214,,,960077486.4583892
254,Total Competitive Mail and Services (Incl International),Summary,2023,,33349598709.0,21183090638.0,20176843275.0,,,,,1.57435,,,12166508070.590641
116,Investment Income,Other,2023,,940836800.0,,,,,,,,,,
80,Total First Class (Domestic),Summary,2008,91276702731.0,37276604473.0,18264233586.0,18240392586.0,23841000.0,0.40839123,0.20009743,0.2082938,2.04096188,4104553072.0,0.04496824,19012370886.6654
80,Total First Class (Domestic),Summary,2009,83313733967.0,34955045058.0,17240185741.0,17208133675.0,32052066.0,0.41955922,0.2069309,0.21262832,2.02753297,3634746574.0,0.04362722,17714859316.67513
80,Total First Class (Domestic),Summary,2010,77868718387.0,33131070307.0,16454660098.0,16425115880.0,29544218.0,0.42547342,0.21131284,0.21416058,2.01347643,3635888568.0,0.04669254,16676410209.10442
80,Total First Class (Domestic),Summary,2011,73210164645.0,31313952946.0,15483606607.0,15450429098.0,33177509.0,0.42772685,0.21149531,0.21623154,2.02239399,3675242933.0,0.05020127,15830346339.440878
80,Total First Class (Domestic),Summary,2012,68984540690.0,29516121590.0,14214904728.0,14169455269.0,45449459.0,0.42786574,0.20605928,0.22180646,2.07642064,3400451130.0,0.04929294,15301216862.48184
80,Total First Class (Domestic),Summary,2013,65997266318.0,28687122333.0,13288681421.0,13247623321.0,41058101.0,0.43467137,0.201352,0.23331937,2.15876364,3270882127.0,0.04956087,15398440911.799147
80,Total First Class (Domestic),Summary,2014,63836439139.0,28925766104.0,12842553188.0,12804493782.0,38059406.0,0.45312311,0.20117903,0.25194408,2.25233765,3236287879.0,0.05069656,16083212916.009249
80,Total First Class (Domestic),Summary,2015,62619368328.0,28855318430.0,12436525342.0,12406649262.0,29876080.0,0.46080501,0.19860509,0.26219992,2.32020742,3219561576.0,0.05141479,16418793088.303291
80,Total First Class (Domestic),Summary,2016,61473029462.0,28206841909.0,12249409345.0,12221618623.0,27790721.0,0.45884906,0.19926477,0.25958429,2.30271037,3133787356.0,0.05097825,15957432564.471066
80,Total First Class (Domestic),Summary,2017,58937866040.0,26183893891.0,12108407941.0,11816834733.0,0.0,0.44426267,0.20544361,0.23881906,2.16245554,2923196005.0,0.04959793,14075485950.3686
80,Total First Class (Domestic),Summary,2018,56713541127.0,24975841281.0,11606616460.0,11304734596.0,0.0,0.44038585,0.20465335,0.2357325,2.15186238,2749844875.0,0.04848657,13369224821.265083
80,Total First Class (Domestic),Summary,2019,54943276537.0,24434279736.0,11852013032.0,11574761356.0,0.0,0.44471829,0.21571362,0.22900467,2.06161432,2780244864.0,0.05060209,12582266703.544744
80,Total First Class (Domestic),Summary,2020,52633199212.0,23783971581.0,11562706122.0,11257510872.0,0.0,0.45188155,0.21968465,0.2321969,2.05695547,2644560500.0,0.0502451,12221265459.298405
80,Total First Class (Domestic),Summary,2021,50718875537.0,23298737840.0,11737077630.0,11445024102.0,0.0,0.45937016,0.23141439,0.22795577,1.98505442,2552747587.0,0.05033131,11561660209.54176
80,Total First Class (Domestic),Summary,2022,48900932711.0,23950858325.0,11138933956.0,10863117871.0,0.0,0.48978326,0.22778572,0.26199755,2.15019305,2467137825.0,0.05045175,12811924369.253416
80,Total First Class (Domestic),Summary,2023,46006964679.0,24575830168.0,11346278919.0,11055587995.0,0.0,0.5341763,0.2466209,0.2875554,2.16598149,2362033118.0,0.05134077,13229551248.905304
90,Total Market Dominant Mail (Domestic),Summary,2008,92172362779.0,37276604473.0,18316206976.0,18292365976.0,23841000.0,0.40442279,0.19871691,0.20570589,2.03517052,4286808261.0,0.04650861,18960397497.04413
90,Total Market Dominant Mail (Domestic),Summary,2009,83830557103.0,34955045058.0,17294344165.0,17262292099.0,32052066.0,0.4169726,0.2063012,0.2106714,2.02118361,3791131440.0,0.04522374,17660700893.003113
90,Total Market Dominant Mail (Domestic),Summary,2010,78367138570.0,33131070307.0,16520963370.0,16491419152.0,29544218.0,0.42276739,0.21081494,0.21195245,2.00539579,3798383405.0,0.04846908,16610106937.119108
90,Total Market Dominant Mail (Domestic),Summary,2011,73706615084.0,31313952946.0,15534717120.0,15501539611.0,33177509.0,0.4248459,0.21076422,0.21408168,2.01574015,3854812185.0,0.05229941,15779235826.129955
90,Total Market Dominant Mail (Domestic),Summary,2012,69481944511.0,29516121590.0,14254490251.0,14209040792.0,45449459.0,0.42480276,0.20515388,0.21964888,2.0706543,3570133000.0,0.05138217,15261631339.024826
90,Total Market Dominant Mail (Domestic),Summary,2013,66682780419.0,28687122333.0,13327143856.0,13286085756.0,41058101.0,0.43020285,0.19985885,0.230344,2.1525334,3444067237.0,0.05164852,15359978476.807623
90,Total Market Dominant Mail (Domestic),Summary,2014,64338083240.0,28925766104.0,12882057565.0,12843998158.0,38059406.0,0.44959011,0.20022445,0.24936566,2.24543059,3371448720.0,0.05240207,16043708539.33993
90,Total Market Dominant Mail (Domestic),Summary,2015,63019130587.0,28855318430.0,12477818850.0,12447942771.0,29876080.0,0.45788189,0.19800049,0.2598814,2.31252904,3350602571.0,0.05316802,16377499579.552784
90,Total Market Dominant Mail (Domestic),Summary,2016,61939380458.0,28206841909.0,12286477200.0,12258686479.0,27790721.0,0.45539432,0.19836293,0.25703138,2.29576318,3269653988.0,0.05278797,15920364708.82998
90,Total Market Dominant Mail (Domestic),Summary,2017,59300995645.0,26183893891.0,12148672763.0,11857095519.0,0.0,0.44154223,0.20486457,0.23667766,2.15528843,3047372517.0,0.05138822,14035221127.85753
90,Total Market Dominant Mail (Domestic),Summary,2018,57046078693.0,24975841281.0,11640695576.0,11338811861.0,0.0,0.43781872,0.20405777,0.23376095,2.14556262,2877794445.0,0.05044684,13335145704.79392
90,Total Market Dominant Mail (Domestic),Summary,2019,55261963926.0,24434279736.0,11891858619.0,11614604580.0,0.0,0.44215366,0.21519066,0.226963,2.05470654,2894013345.0,0.05236899,12542421116.579527
90,Total Market Dominant Mail (Domestic),Summary,2020,52980148362.0,23783971581.0,11597459676.0,11292263194.0,0.0,0.44892233,0.21890199,0.23002034,2.05079149,2763763869.0,0.05216603,12186511905.48532
90,Total Market Dominant Mail (Domestic),Summary,2021,51020638476.0,23298737840.0,11766605845.0,11474551401.0,0.0,0.4566532,0.23062443,0.22602877,1.98007294,2659112023.0,0.05211836,11532131994.991846
90,Total Market Dominant Mail (Domestic),Summary,2022,49185650050.0,23950858325.0,11166074660.0,10890257829.0,0.0,0.48694809,0.22701895,0.25992914,2.1449667,2552562385.0,0.05189649,12784783665.35551
90,Total Market Dominant Mail (Domestic),Summary,2023,46402741912.0,24575830168.0,11377211556.0,11086519981.0,0.0,0.52962022,0.24518404,0.28443618,2.16009257,2433159089.0,0.05243567,13198618611.69351
92,Total Market Dominant Mail and Services (Domestic),Summary,2008,92172362779.0,37276604473.0,18316206976.0,18292365976.0,23841000.0,0.40442279,0.19871691,0.20570589,2.03517052,4286808261.0,0.04650861,18960397497.04413
92,Total Market Dominant Mail and Services (Domestic),Summary,2009,83830557103.0,34955045058.0,17294344165.0,17262292099.0,32052066.0,0.4169726,0.2063012,0.2106714,2.02118361,3791131440.0,0.04522374,17660700893.003113
92,Total Market Dominant Mail and Services (Domestic),Summary,2010,78367138570.0,33131070307.0,16520963370.0,16491419152.0,29544218.0,0.42276739,0.21081494,0.21195245,2.00539579,3798383405.0,0.04846908,16610106937.119108
92,Total Market Dominant Mail and Services (Domestic),Summary,2011,73706615084.0,31313952946.0,15534717120.0,15501539611.0,33177509.0,0.4248459,0.21076422,0.21408168,2.01574015,3854812185.0,0.05229941,15779235826.129955
92,Total Market Dominant Mail and Services (Domestic),Summary,2012,69481944511.0,29516121590.0,14254490251.0,14209040792.0,45449459.0,0.42480276,0.20515388,0.21964888,2.0706543,3570133000.0,0.05138217,15261631339.024826
92,Total Market Dominant Mail and Services (Domestic),Summary,2013,66682780419.0,28687122333.0,13327143856.0,13286085756.0,41058101.0,0.43020285,0.19985885,0.230344,2.1525334,3444067237.0,0.05164852,15359978476.807623
92,Total Market Dominant Mail and Services (Domestic),Summary,2014,64338083240.0,28925766104.0,12882057565.0,12843998158.0,38059406.0,0.44959011,0.20022445,0.24936566,2.24543059,3371448720.0,0.05240207,16043708539.33993
92,Total Market Dominant Mail and Services (Domestic),Summary,2015,63019130587.0,28855318430.0,12477818850.0,12447942771.0,29876080.0,0.45788189,0.19800049,0.2598814,2.31252904,3350602571.0,0.05316802,16377499579.552784
92,Total Market Dominant Mail and Services (Domestic),Summary,2016,61939380458.0,28206841909.0,12286477200.0,12258686479.0,27790721.0,0.45539432,0.19836293,0.25703138,2.29576318,3269653988.0,0.05278797,15920364708.82998
92,Total Market Dominant Mail and Services (Domestic),Summary,2017,59300995645.0,26183893891.0,12148672763.0,11857095519.0,0.0,0.44154223,0.20486457,0.23667766,2.15528843,3047372517.0,0.05138822,14035221127.85753
92,Total Market Dominant Mail and Services (Domestic),Summary,2018,57046078693.0,24975841281.0,11640695576.0,11338811861.0,0.0,0.43781872,0.20405777,0.23376095,2.14556262,2877794445.0,0.05044684,13335145704.79392
92,Total Market Dominant Mail and Services (Domestic),Summary,2019,55261963926.0,24434279736.0,11891858619.0,11614604580.0,0.0,0.44215366,0.21519066,0.226963,2.05470654,2894013345.0,0.05236899,12542421116.579527
92,Total Market Dominant Mail and Services (Domestic),Summary,2020,52980148362.0,23783971581.0,11597459676.0,11292263194.0,0.0,0.44892233,0.21890199,0.23002034,2.05079149,2763763869.0,0.05216603,12186511905.48532
92,Total Market Dominant Mail and Services (Domestic),Summary,2021,51020638476.0,23298737840.0,11766605845.0,11474551401.0,0.0,0.4566532,0.23062443,0.22602877,1.98007294,2659112023.0,0.05211836,11532131994.991846
92,Total Market Dominant Mail and Services (Domestic),Summary,2022,49185650050.0,23950858325.0,11166074660.0,10890257829.0,0.0,0.48694809,0.22701895,0.25992914,2.1449667,2552562385.0,0.05189649,12784783665.35551
92,Total Market Dominant Mail and Services (Domestic),Summary,2023,46402741912.0,24575830168.0,11377211556.0,11086519981.0,0.0,0.52962022,0.24518404,0.28443618,2.16009257,2433159089.0,0.05243567,13198618611.69351
248,Total Market Dominant Mail and Services (Incl International),Summary,2008,93009424764.0,38228871247.0,19099199797.0,19075358797.0,23841000.0,0.41102148,0.20534693,0.20567455,2.00159544,4347351554.0,0.04674098,19129671449.452415
248,Total Market Dominant Mail and Services (Incl International),Summary,2009,84726960787.0,35872755897.0,18029102225.0,17997050159.0,32052066.0,0.42339245,0.21279062,0.21060184,1.98971393,3942027455.711894,0.04652625,17843653672.292458
248,Total Market Dominant Mail and Services (Incl International),Summary,2010,79047613549.0,34025475547.0,17141712500.0,17110899877.0,30812623.0,0.43044279,0.216853,0.21358979,1.98495194,3938162415.690112,0.04982013,16883763046.542355
248,Total Market Dominant Mail and Services (Incl International),Summary,2011,74255028322.0,32097933429.0,16145655419.0,16111466071.0,34189347.0,0.43226613,0.21743518,0.21483095,1.98802294,3967124118.112337,0.05342566,15952278010.543566
248,Total Market Dominant Mail and Services (Incl International),Summary,2012,69947209731.0,30307734632.0,14885637133.0,14839356867.0,46280266.0,0.43329441,0.21281245,0.22048195,2.03603879,3682743522.7077312,0.05265033,15422097499.380606
248,Total Market Dominant Mail and Services (Incl International),Summary,2013,67140012103.0,29294263943.0,13876639983.0,13834625833.0,42014149.0,0.43631604,0.20668212,0.22963392,2.11104878,3538520482.459342,0.0527036,15417623960.891249
248,Total Market Dominant Mail and Services (Incl International),Summary,2014,64795857217.0,29408144874.0,13319784175.0,13280862474.0,38921701.0,0.45385841,0.20556537,0.24829305,2.20785446,3455353901.515679,0.05332677,16088360699.117996
248,Total Market Dominant Mail and Services (Incl International),Summary,2015,63549599142.0,29420792484.0,12995838109.0,12964979700.0,30858409.0,0.46295796,0.20449914,0.25845882,2.26386265,3463472860.76386,0.05450031,16424954374.57843
248,Total Market Dominant Mail and Services (Incl International),Summary,2016,62503018865.0,28734832144.0,12849377424.0,12820703513.0,28673911.0,0.45973511,0.20558011,0.254155,2.23628205,3384497660.952221,0.05414935,15885454720.274057
248,Total Market Dominant Mail and Services (Incl International),Summary,2017,59853636377.0,26707901265.0,12750877720.0,12458425078.0,0.0,0.44622019,0.2130343,0.23318589,2.09459316,3169266815.38518,0.05295028,13957023544.385471
248,Total Market Dominant Mail and Services (Incl International),Summary,2018,57622337101.0,25596853735.0,12284541000.0,11981647380.0,0.0,0.44421756,0.21319061,0.23102695,2.08366383,3028113436.5185223,0.05255103,13312312735.541996
248,Total Market Dominant Mail and Services (Incl International),Summary,2019,55948472168.0,25216928144.0,12780655612.0,12500671369.0,0.0,0.45071701,0.22843619,0.22228082,1.97305435,3137676592.68,0.05608154,12436272532.79471
248,Total Market Dominant Mail and Services (Incl International),Summary,2020,53296136889.0,24151672642.0,11963771799.0,11657339602.0,0.0,0.45315991,0.22447728,0.22868263,2.01873398,2851722282.39022,0.05350711,12187900843.524523
248,Total Market Dominant Mail and Services (Incl International),Summary,2021,51206891446.0,23526084169.0,11925361747.0,11633307302.0,0.0,0.45943199,0.23288588,0.22654612,1.9727774,2673799286.98,0.05221561,11600722422.766527
248,Total Market Dominant Mail and Services (Incl International),Summary,2022,49374835072.0,24195789223.0,11320684862.0,11044868031.0,0.0,0.49004294,0.22928046,0.26076248,2.1373079,2566907774.07,0.05198818,12875104361.437616
248,Total Market Dominant Mail and Services (Incl International),Summary,2023,46573500046.0,24807201218.0,11522995171.0,11232303596.0,0.0,0.53264627,0.24741527,0.285231,2.15284315,2446201239.97,0.05252346,13284206047.604557
81,Total Marketing Mail (Domestic),Summary,2008,99084154945.0,20586292254.0,13161957129.0,13150870129.0,11087000.0,0.20776573,0.13283614,0.07492959,1.56407532,11017185281.0,0.11119018,7424335124.970526
81,Total Marketing Mail (Domestic),Summary,2009,82705561686.0,17363725193.0,12171963632.0,12162315487.0,9648145.0,0.20994628,0.14717225,0.06277403,1.42653443,9289442291.0,0.11231944,5191761561.342972
81,Total Marketing Mail (Domestic),Summary,2010,82523747168.0,17330408933.0,11818362450.0,11805975142.0,12387308.0,0.21000511,0.14321166,0.06679346,1.4663968,9345369257.0,0.11324461,5512046482.888844
81,Total Marketing Mail (Domestic),Summary,2011,84691259149.0,17826189680.0,12101592164.0,12084362464.0,17229700.0,0.21048441,0.14289069,0.06759372,1.47304499,9091938376.0,0.10735392,5724597515.574686
81,Total Marketing Mail (Domestic),Summary,2012,79796679896.0,16712568454.0,11216645133.0,11174225775.0,42419357.0,0.2094394,0.14056531,0.06887409,1.48997925,8468877029.0,0.10613069,5495923321.435387
81,Total Marketing Mail (Domestic),Summary,2013,80962554629.0,16985204553.0,10621128240.0,10597231858.0,23896382.0,0.20979087,0.13118569,0.07860518,1.59919023,8331453316.0,0.10290502,6364076312.650731
81,Total Marketing Mail (Domestic),Summary,2014,80377398100.0,17496670696.0,10534016044.0,10523665091.0,10350953.0,0.21768148,0.13105694,0.08662453,1.66096868,8124611265.0,0.10108079,6962654652.488411
81,Total Marketing Mail (Domestic),Summary,2015,80090272589.0,17711220094.0,11080838518.0,11070975425.0,9863093.0,0.22114071,0.13835436,0.08278635,1.59836461,7997302089.0,0.0998536,6630381575.9797325
81,Total Marketing Mail (Domestic),Summary,2016,80929933303.0,17675066176.0,11165447085.0,11150107677.0,15339408.0,0.21839961,0.13796437,0.08043525,1.58301464,7977722666.0,0.09857567,6509619090.895372
81,Total Marketing Mail (Domestic),Summary,2017,78174358330.0,16624891780.0,10876702328.0,10707502714.0,0.0,0.21266426,0.13913389,0.07353037,1.52848642,7591408464.0,0.09710868,5748189451.848427
81,Total Marketing Mail (Domestic),Summary,2018,77234912133.0,16540279957.0,11149334249.0,10971088921.0,0.0,0.21415548,0.14435615,0.06979934,1.48352176,7359558320.0,0.09528797,5390945707.7517605
81,Total Marketing Mail (Domestic),Summary,2019,75690047144.0,16407116594.0,11319501084.0,11141725675.0,0.0,0.21676716,0.14955072,0.06721644,1.44945581,6931881334.0,0.09158247,5087615509.556379
81,Total Marketing Mail (Domestic),Summary,2020,64180124554.0,13959158452.0,10402610492.0,10208619682.0,0.0,0.21749971,0.16208461,0.0554151,1.34188995,5730022044.0,0.08928032,3556547959.7097836
81,Total Marketing Mail (Domestic),Summary,2021,66236440059.0,14644936012.0,10806905176.0,10621861001.0,0.0,0.22110089,0.16315649,0.0579444,1.35514616,5574229419.0,0.08415654,3838030836.294538
81,Total Marketing Mail (Domestic),Summary,2022,67121218526.0,16048943651.0,10765315103.0,10562337302.0,0.0,0.23910388,0.16038617,0.07871771,1.49080111,5440465533.0,0.08105433,5283628548.481943
81,Total Marketing Mail (Domestic),Summary,2023,59448929418.0,15139808911.0,10670657807.0,10458132051.0,0.0,0.25466916,0.17949285,0.07517631,1.4188262,4665493958.0,0.07847902,4469151104.458893
83,Total Package Services (Domestic),Summary,2008,846224918.0,1833059817.0,1819439636.0,1819439636.0,0.0,2.16616148,2.15006625,0.01609523,1.00748592,2155279864.0,2.546935,13620181.48267889
